fare,age,p
105.53982,79.8408,0.0
105.53982,80.796,0.0
105.53982,81.7512,0.0
105.53982,82.7064,0.0
105.53982,83.6616,0.0
105.53982,84.6168,0.0
105.53982,85.572,0.0
105.53982,86.5272,0.0
105.53982,87.4824,0.0
111.68777,-7.0824,0.0
111.68777,-6.1272,0.0
111.68777,-5.172,0.0
111.68777,-4.2168,0.0
111.68777,-3.2616,0.0
111.68777,-2.3064,0.0
111.68777,-1.3512,0.0
111.68777,-0.396,0.0
111.68777,0.5592,0.0
111.68777,1.5144,0.0
111.68777,2.4696,0.0
111.68777,3.4248,0.0
111.68777,4.38,0.0
111.68777,5.3352,0.0
111.68777,6.2904,0.0
111.68777,7.2456,0.0
111.68777,8.2008,0.0
111.68777,9.156,0.0
111.68777,10.1112,0.0
111.68777,11.0664,0.0
111.68777,12.0216,0.0
111.68777,12.9768,0.0
111.68777,13.932,0.0
111.68777,14.8872,0.0
111.68777,15.8424,0.0
111.68777,16.7976,0.00237
111.68777,17.7528,0.00118
111.68777,18.708,0.0
111.68777,19.6632,0.0
111.68777,20.6184,0.0
111.68777,21.5736,0.0
111.68777,22.5288,0.00118
111.68777,23.484,0.0
111.68777,24.4392,0.0
111.68777,25.3944,0.0
111.68777,26.3496,0.0
111.68777,27.3048,0.0
111.68777,28.26,0.0
111.68777,29.2152,0.0
111.68777,30.1704,0.00118
111.68777,31.1256,0.00118
111.68777,32.0808,0.0
111.68777,33.036,0.0
111.68777,33.9912,0.0
111.68777,34.9464,0.0
111.68777,35.9016,0.0
111.68777,36.8568,0.0
111.68777,37.812,0.0
111.68777,38.7672,0.0
111.68777,39.7224,0.0
111.68777,40.6776,0.0
111.68777,41.6328,0.0
111.68777,42.588,0.0
111.68777,43.5432,0.0
111.68777,44.4984,0.0
111.68777,45.4536,0.0
111.68777,46.4088,0.0
111.68777,47.364,0.0
111.68777,48.3192,0.0
111.68777,49.2744,0.00118
111.68777,50.2296,0.0
111.68777,51.1848,0.0
111.68777,52.14,0.0
111.68777,53.0952,0.0
111.68777,54.0504,0.0
111.68777,55.0056,0.0
111.68777,55.9608,0.0
111.68777,56.916,0.0
111.68777,57.8712,0.00118
111.68777,58.8264,0.0
111.68777,59.7816,0.0
111.68777,60.7368,0.0
111.68777,61.692,0.0
111.68777,62.6472,0.0
111.68777,63.6024,0.0
111.68777,64.5576,0.0
111.68777,65.5128,0.0
111.68777,66.468,0.0
111.68777,67.4232,0.0
111.68777,68.3784,0.0
111.68777,69.3336,0.0
111.68777,70.2888,0.0
111.68777,71.244,0.0
111.68777,72.1992,0.0
111.68777,73.1544,0.0
111.68777,74.1096,0.0
111.68777,75.0648,0.0
111.68777,76.02,0.0
111.68777,76.9752,0.0
111.68777,77.9304,0.0
111.68777,78.8856,0.0
111.68777,79.8408,0.0
111.68777,80.796,0.0
111.68777,81.7512,0.0
111.68777,82.7064,0.0
111.68777,83.6616,0.0
111.68777,84.6168,0.0
111.68777,85.572,0.0
111.68777,86.5272,0.0
111.68777,87.4824,0.0
117.83572,-7.0824,0.0
117.83572,-6.1272,0.0
117.83572,-5.172,0.0
117.83572,-4.2168,0.0
117.83572,-3.2616,0.0
117.83572,-2.3064,0.0
117.83572,-1.3512,0.0
117.83572,-0.396,0.0
117.83572,0.5592,0.0
117.83572,1.5144,0.0
117.83572,2.4696,0.0
117.83572,3.4248,0.0
117.83572,4.38,0.0
117.83572,5.3352,0.0
117.83572,6.2904,0.0
117.83572,7.2456,0.0
117.83572,8.2008,0.0
117.83572,9.156,0.0
117.83572,10.1112,0.0
117.83572,11.0664,0.00118
117.83572,12.0216,0.0
117.83572,12.9768,0.0
117.83572,13.932,0.0
117.83572,14.8872,0.0
117.83572,15.8424,0.0
117.83572,16.7976,0.0
117.83572,17.7528,0.0
117.83572,18.708,0.0
117.83572,19.6632,0.0
117.83572,20.6184,0.0
117.83572,21.5736,0.0
117.83572,22.5288,0.0
117.83572,23.484,0.0
117.83572,24.4392,0.0
117.83572,25.3944,0.0
117.83572,26.3496,0.0
117.83572,27.3048,0.0
117.83572,28.26,0.0
117.83572,29.2152,0.0
117.83572,30.1704,0.0
117.83572,31.1256,0.0
117.83572,32.0808,0.0
117.83572,33.036,0.0
117.83572,33.9912,0.0
117.83572,34.9464,0.0
117.83572,35.9016,0.00237
117.83572,36.8568,0.0
117.83572,37.812,0.0
117.83572,38.7672,0.0
117.83572,39.7224,0.0
117.83572,40.6776,0.0
117.83572,41.6328,0.0
117.83572,42.588,0.0
117.83572,43.5432,0.0
117.83572,44.4984,0.0
117.83572,45.4536,0.0
117.83572,46.4088,0.0
117.83572,47.364,0.0
117.83572,48.3192,0.0
117.83572,49.2744,0.0
117.83572,50.2296,0.0
117.83572,51.1848,0.0
117.83572,52.14,0.0
117.83572,53.0952,0.0
117.83572,54.0504,0.0
117.83572,55.0056,0.0
117.83572,55.9608,0.0
117.83572,56.916,0.0
117.83572,57.8712,0.0
117.83572,58.8264,0.0
117.83572,59.7816,0.0
117.83572,60.7368,0.0
117.83572,61.692,0.0
117.83572,62.6472,0.0
117.83572,63.6024,0.0
117.83572,64.5576,0.0
117.83572,65.5128,0.0
117.83572,66.468,0.0
117.83572,67.4232,0.0
117.83572,68.3784,0.0
117.83572,69.3336,0.0
117.83572,70.2888,0.0
117.83572,71.244,0.0
117.83572,72.1992,0.0
117.83572,73.1544,0.0
117.83572,74.1096,0.0
117.83572,75.0648,0.0
117.83572,76.02,0.0
117.83572,76.9752,0.0
117.83572,77.9304,0.0
117.83572,78.8856,0.0
117.83572,79.8408,0.0
117.83572,80.796,0.0
117.83572,81.7512,0.0
117.83572,82.7064,0.0
117.83572,83.6616,0.0
117.83572,84.6168,0.0
117.83572,85.572,0.0
117.83572,86.5272,0.0
117.83572,87.4824,0.0
123.98367,-7.0824,0.0
123.98367,-6.1272,0.0
123.98367,-5.172,0.0
123.98367,-4.2168,0.0
123.98367,-3.2616,0.0
123.98367,-2.3064,0.0
123.98367,-1.3512,0.0
123.98367,-0.396,0.0
123.98367,0.5592,0.0
123.98367,1.5144,0.0
123.98367,2.4696,0.0
123.98367,3.4248,0.0
123.98367,4.38,0.0
123.98367,5.3352,0.0
123.98367,6.2904,0.0
123.98367,7.2456,0.0
123.98367,8.2008,0.0
123.98367,9.156,0.0
123.98367,10.1112,0.0
123.98367,11.0664,0.0
123.98367,12.0216,0.0
123.98367,12.9768,0.0
123.98367,13.932,0.0
123.98367,14.8872,0.0
123.98367,15.8424,0.0
123.98367,16.7976,0.0
123.98367,17.7528,0.0
123.98367,18.708,0.0
123.98367,19.6632,0.0
123.98367,20.6184,0.0
123.98367,21.5736,0.0
123.98367,22.5288,0.0
123.98367,23.484,0.0
123.98367,24.4392,0.0
123.98367,25.3944,0.0
123.98367,26.3496,0.0
123.98367,27.3048,0.0
123.98367,28.26,0.0
123.98367,29.2152,0.0
123.98367,30.1704,0.0
123.98367,31.1256,0.0
123.98367,32.0808,0.0
123.98367,33.036,0.0
123.98367,33.9912,0.0
123.98367,34.9464,0.0
123.98367,35.9016,0.0
123.98367,36.8568,0.0
123.98367,37.812,0.0
123.98367,38.7672,0.0
123.98367,39.7224,0.0
123.98367,40.6776,0.0
123.98367,41.6328,0.0
123.98367,42.588,0.0
123.98367,43.5432,0.0
123.98367,44.4984,0.0
123.98367,45.4536,0.0
123.98367,46.4088,0.0
123.98367,47.364,0.0
123.98367,48.3192,0.0
123.98367,49.2744,0.0
123.98367,50.2296,0.0
123.98367,51.1848,0.0
123.98367,52.14,0.0
123.98367,53.0952,0.0
123.98367,54.0504,0.0
123.98367,55.0056,0.0
123.98367,55.9608,0.0
123.98367,56.916,0.0
123.98367,57.8712,0.0
123.98367,58.8264,0.0
123.98367,59.7816,0.0
123.98367,60.7368,0.0
123.98367,61.692,0.0
123.98367,62.6472,0.0
123.98367,63.6024,0.0
123.98367,64.5576,0.0
123.98367,65.5128,0.0
123.98367,66.468,0.0
123.98367,67.4232,0.0
123.98367,68.3784,0.0
123.98367,69.3336,0.0
123.98367,70.2888,0.0
123.98367,71.244,0.0
123.98367,72.1992,0.0
123.98367,73.1544,0.0
123.98367,74.1096,0.0
123.98367,75.0648,0.0
123.98367,76.02,0.0
123.98367,76.9752,0.0
123.98367,77.9304,0.0
123.98367,78.8856,0.0
123.98367,79.8408,0.0
123.98367,80.796,0.0
123.98367,81.7512,0.0
123.98367,82.7064,0.0
123.98367,83.6616,0.0
123.98367,84.6168,0.0
123.98367,85.572,0.0
123.98367,86.5272,0.0
123.98367,87.4824,0.0
130.13162,-7.0824,0.0
130.13162,-6.1272,0.0
130.13162,-5.172,0.0
130.13162,-4.2168,0.0
130.13162,-3.2616,0.0
130.13162,-2.3064,0.0
130.13162,-1.3512,0.0
130.13162,-0.396,0.0
130.13162,0.5592,0.0
130.13162,1.5144,0.0
130.13162,2.4696,0.0
130.13162,3.4248,0.0
130.13162,4.38,0.0
130.13162,5.3352,0.0
130.13162,6.2904,0.0
130.13162,7.2456,0.0
130.13162,8.2008,0.0
130.13162,9.156,0.0
130.13162,10.1112,0.0
130.13162,11.0664,0.0
130.13162,12.0216,0.0
130.13162,12.9768,0.0
130.13162,13.932,0.0
130.13162,14.8872,0.0
130.13162,15.8424,0.0
130.13162,16.7976,0.0
130.13162,17.7528,0.0
130.13162,18.708,0.0
130.13162,19.6632,0.0
130.13162,20.6184,0.0
130.13162,21.5736,0.0
130.13162,22.5288,0.0
130.13162,23.484,0.0
130.13162,24.4392,0.0
130.13162,25.3944,0.0
130.13162,26.3496,0.0
130.13162,27.3048,0.0
130.13162,28.26,0.0
130.13162,29.2152,0.0
130.13162,30.1704,0.0
130.13162,31.1256,0.0
130.13162,32.0808,0.0
130.13162,33.036,0.0
130.13162,33.9912,0.0
130.13162,34.9464,0.0
130.13162,35.9016,0.0
130.13162,36.8568,0.0
130.13162,37.812,0.0
130.13162,38.7672,0.0
130.13162,39.7224,0.0
130.13162,40.6776,0.0
130.13162,41.6328,0.0
130.13162,42.588,0.0
130.13162,43.5432,0.0
130.13162,44.4984,0.0
130.13162,45.4536,0.0
130.13162,46.4088,0.0
130.13162,47.364,0.0
130.13162,48.3192,0.0
130.13162,49.2744,0.0
130.13162,50.2296,0.0
130.13162,51.1848,0.0
130.13162,52.14,0.0
130.13162,53.0952,0.0
130.13162,54.0504,0.0
130.13162,55.0056,0.0
130.13162,55.9608,0.0
130.13162,56.916,0.0
130.13162,57.8712,0.0
130.13162,58.8264,0.0
130.13162,59.7816,0.0
130.13162,60.7368,0.0
130.13162,61.692,0.0
130.13162,62.6472,0.0
130.13162,63.6024,0.0
130.13162,64.5576,0.0
130.13162,65.5128,0.0
130.13162,66.468,0.0
130.13162,67.4232,0.0
130.13162,68.3784,0.0
130.13162,69.3336,0.0
130.13162,70.2888,0.0
130.13162,71.244,0.0
130.13162,72.1992,0.0
130.13162,73.1544,0.0
130.13162,74.1096,0.0
130.13162,75.0648,0.0
130.13162,76.02,0.0
130.13162,76.9752,0.0
130.13162,77.9304,0.0
130.13162,78.8856,0.0
130.13162,79.8408,0.0
130.13162,80.796,0.0
130.13162,81.7512,0.0
130.13162,82.7064,0.0
130.13162,83.6616,0.0
130.13162,84.6168,0.0
130.13162,85.572,0.0
130.13162,86.5272,0.0
130.13162,87.4824,0.0
136.27957,-7.0824,0.0
136.27957,-6.1272,0.0
136.27957,-5.172,0.0
136.27957,-4.2168,0.0
136.27957,-3.2616,0.0
136.27957,-2.3064,0.0
136.27957,-1.3512,0.0
136.27957,-0.396,0.0
136.27957,0.5592,0.0
136.27957,1.5144,0.0
136.27957,2.4696,0.0
136.27957,3.4248,0.0
136.27957,4.38,0.0
136.27957,5.3352,0.0
136.27957,6.2904,0.0
136.27957,7.2456,0.0
136.27957,8.2008,0.0
136.27957,9.156,0.0
136.27957,10.1112,0.0
136.27957,11.0664,0.0
136.27957,12.0216,0.0
136.27957,12.9768,0.0
136.27957,13.932,0.0
136.27957,14.8872,0.0
136.27957,15.8424,0.0
136.27957,16.7976,0.0
136.27957,17.7528,0.0
136.27957,18.708,0.0
136.27957,19.6632,0.0
136.27957,20.6184,0.0
136.27957,21.5736,0.00118
136.27957,22.5288,0.0
136.27957,23.484,0.0
136.27957,24.4392,0.0
136.27957,25.3944,0.0
136.27957,26.3496,0.0
136.27957,27.3048,0.0
136.27957,28.26,0.0
136.27957,29.2152,0.0
136.27957,30.1704,0.00118
136.27957,31.1256,0.0
136.27957,32.0808,0.0
136.27957,33.036,0.0
136.27957,33.9912,0.0
136.27957,34.9464,0.00118
136.27957,35.9016,0.00118
136.27957,36.8568,0.0
136.27957,37.812,0.0
136.27957,38.7672,0.0
136.27957,39.7224,0.00118
136.27957,40.6776,0.00118
136.27957,41.6328,0.0
136.27957,42.588,0.0
136.27957,43.5432,0.0
136.27957,44.4984,0.0
136.27957,45.4536,0.0
136.27957,46.4088,0.0
136.27957,47.364,0.0
136.27957,48.3192,0.0
136.27957,49.2744,0.0
136.27957,50.2296,0.00118
136.27957,51.1848,0.0
136.27957,52.14,0.0
136.27957,53.0952,0.0
136.27957,54.0504,0.0
136.27957,55.0056,0.0
136.27957,55.9608,0.0
136.27957,56.916,0.0
136.27957,57.8712,0.0
136.27957,58.8264,0.0
136.27957,59.7816,0.0
136.27957,60.7368,0.0
136.27957,61.692,0.0
136.27957,62.6472,0.0
136.27957,63.6024,0.0
136.27957,64.5576,0.0
136.27957,65.5128,0.0
136.27957,66.468,0.0
136.27957,67.4232,0.0
136.27957,68.3784,0.0
136.27957,69.3336,0.0
136.27957,70.2888,0.0
136.27957,71.244,0.0
136.27957,72.1992,0.0
136.27957,73.1544,0.0
136.27957,74.1096,0.0
136.27957,75.0648,0.0
136.27957,76.02,0.0
136.27957,76.9752,0.0
136.27957,77.9304,0.0
136.27957,78.8856,0.0
136.27957,79.8408,0.0
136.27957,80.796,0.0
136.27957,81.7512,0.0
136.27957,82.7064,0.0
136.27957,83.6616,0.0
136.27957,84.6168,0.0
136.27957,85.572,0.0
136.27957,86.5272,0.0
136.27957,87.4824,0.0
142.42752,-7.0824,0.0
142.42752,-6.1272,0.0
142.42752,-5.172,0.0
142.42752,-4.2168,0.0
142.42752,-3.2616,0.0
142.42752,-2.3064,0.0
142.42752,-1.3512,0.0
142.42752,-0.396,0.0
142.42752,0.5592,0.0
142.42752,1.5144,0.0
142.42752,2.4696,0.0
142.42752,3.4248,0.0
142.42752,4.38,0.0
142.42752,5.3352,0.0
142.42752,6.2904,0.0
142.42752,7.2456,0.0
142.42752,8.2008,0.0
142.42752,9.156,0.0
142.42752,10.1112,0.0
142.42752,11.0664,0.0
142.42752,12.0216,0.0
142.42752,12.9768,0.0
142.42752,13.932,0.0
142.42752,14.8872,0.0
142.42752,15.8424,0.0
142.42752,16.7976,0.0
142.42752,17.7528,0.0
142.42752,18.708,0.0
142.42752,19.6632,0.0
142.42752,20.6184,0.0
142.42752,21.5736,0.0
142.42752,22.5288,0.0
142.42752,23.484,0.0
142.42752,24.4392,0.0
142.42752,25.3944,0.0
142.42752,26.3496,0.0
142.42752,27.3048,0.0
142.42752,28.26,0.0
142.42752,29.2152,0.0
142.42752,30.1704,0.0
142.42752,31.1256,0.0
142.42752,32.0808,0.0
142.42752,33.036,0.0
142.42752,33.9912,0.0
142.42752,34.9464,0.0
142.42752,35.9016,0.0
142.42752,36.8568,0.0
142.42752,37.812,0.0
142.42752,38.7672,0.0
142.42752,39.7224,0.0
142.42752,40.6776,0.0
142.42752,41.6328,0.0
142.42752,42.588,0.0
142.42752,43.5432,0.0
142.42752,44.4984,0.0
142.42752,45.4536,0.0
142.42752,46.4088,0.0
142.42752,47.364,0.0
142.42752,48.3192,0.0
142.42752,49.2744,0.0
142.42752,50.2296,0.0
142.42752,51.1848,0.0
142.42752,52.14,0.0
142.42752,53.0952,0.0
142.42752,54.0504,0.0
142.42752,55.0056,0.0
142.42752,55.9608,0.0
142.42752,56.916,0.0
142.42752,57.8712,0.0
142.42752,58.8264,0.0
142.42752,59.7816,0.0
142.42752,60.7368,0.0
142.42752,61.692,0.0
142.42752,62.6472,0.0
142.42752,63.6024,0.0
142.42752,64.5576,0.0
142.42752,65.5128,0.0
142.42752,66.468,0.0
142.42752,67.4232,0.0
142.42752,68.3784,0.0
142.42752,69.3336,0.0
142.42752,70.2888,0.0
142.42752,71.244,0.0
142.42752,72.1992,0.0
142.42752,73.1544,0.0
142.42752,74.1096,0.0
142.42752,75.0648,0.0
142.42752,76.02,0.0
142.42752,76.9752,0.0
142.42752,77.9304,0.0
142.42752,78.8856,0.0
142.42752,79.8408,0.0
142.42752,80.796,0.0
142.42752,81.7512,0.0
142.42752,82.7064,0.0
142.42752,83.6616,0.0
142.42752,84.6168,0.0
142.42752,85.572,0.0
142.42752,86.5272,0.0
142.42752,87.4824,0.0
148.57547,-7.0824,0.0
148.57547,-6.1272,0.0
148.57547,-5.172,0.0
148.57547,-4.2168,0.0
148.57547,-3.2616,0.0
148.57547,-2.3064,0.0
148.57547,-1.3512,0.0
148.57547,-0.396,0.0
148.57547,0.5592,0.00118
148.57547,1.5144,0.0
148.57547,2.4696,0.00118
148.57547,3.4248,0.0
148.57547,4.38,0.0
148.57547,5.3352,0.0
148.57547,6.2904,0.0
148.57547,7.2456,0.0
148.57547,8.2008,0.0
148.57547,9.156,0.0
148.57547,10.1112,0.0
148.57547,11.0664,0.0
148.57547,12.0216,0.0
148.57547,12.9768,0.0
148.57547,13.932,0.0
148.57547,14.8872,0.0
148.57547,15.8424,0.0
148.57547,16.7976,0.0
148.57547,17.7528,0.0
148.57547,18.708,0.0
148.57547,19.6632,0.0
148.57547,20.6184,0.0
148.57547,21.5736,0.00118
148.57547,22.5288,0.0
148.57547,23.484,0.0
148.57547,24.4392,0.0
148.57547,25.3944,0.00118
148.57547,26.3496,0.0
148.57547,27.3048,0.0
148.57547,28.26,0.0
148.57547,29.2152,0.0
148.57547,30.1704,0.00118
148.57547,31.1256,0.0
148.57547,32.0808,0.0
148.57547,33.036,0.0
148.57547,33.9912,0.0
148.57547,34.9464,0.0
148.57547,35.9016,0.0
148.57547,36.8568,0.0
148.57547,37.812,0.0
148.57547,38.7672,0.0
148.57547,39.7224,0.0
148.57547,40.6776,0.0
148.57547,41.6328,0.0
148.57547,42.588,0.0
148.57547,43.5432,0.0
148.57547,44.4984,0.0
148.57547,45.4536,0.0
148.57547,46.4088,0.0
148.57547,47.364,0.0
148.57547,48.3192,0.0
148.57547,49.2744,0.0
148.57547,50.2296,0.0
148.57547,51.1848,0.0
148.57547,52.14,0.0
148.57547,53.0952,0.0
148.57547,54.0504,0.0
148.57547,55.0056,0.0
148.57547,55.9608,0.0
148.57547,56.916,0.0
148.57547,57.8712,0.00118
148.57547,58.8264,0.0
148.57547,59.7816,0.0
148.57547,60.7368,0.0
148.57547,61.692,0.0
148.57547,62.6472,0.0
148.57547,63.6024,0.0
148.57547,64.5576,0.0
148.57547,65.5128,0.0
148.57547,66.468,0.0
148.57547,67.4232,0.0
148.57547,68.3784,0.0
148.57547,69.3336,0.0
148.57547,70.2888,0.0
148.57547,71.244,0.0
148.57547,72.1992,0.0
148.57547,73.1544,0.0
148.57547,74.1096,0.0
148.57547,75.0648,0.0
148.57547,76.02,0.0
148.57547,76.9752,0.0
148.57547,77.9304,0.0
148.57547,78.8856,0.0
148.57547,79.8408,0.0
148.57547,80.796,0.0
148.57547,81.7512,0.0
148.57547,82.7064,0.0
148.57547,83.6616,0.0
148.57547,84.6168,0.0
148.57547,85.572,0.0
148.57547,86.5272,0.0
148.57547,87.4824,0.0
154.72342,-7.0824,0.0
154.72342,-6.1272,0.0
154.72342,-5.172,0.0
154.72342,-4.2168,0.0
154.72342,-3.2616,0.0
154.72342,-2.3064,0.0
154.72342,-1.3512,0.0
154.72342,-0.396,0.0
154.72342,0.5592,0.0
154.72342,1.5144,0.0
154.72342,2.4696,0.0
154.72342,3.4248,0.0
154.72342,4.38,0.0
154.72342,5.3352,0.0
154.72342,6.2904,0.0
154.72342,7.2456,0.0
154.72342,8.2008,0.0
154.72342,9.156,0.0
154.72342,10.1112,0.0
154.72342,11.0664,0.0
154.72342,12.0216,0.0
154.72342,12.9768,0.0
154.72342,13.932,0.0
154.72342,14.8872,0.0
154.72342,15.8424,0.0
154.72342,16.7976,0.0
154.72342,17.7528,0.0
154.72342,18.708,0.0
154.72342,19.6632,0.0
154.72342,20.6184,0.0
154.72342,21.5736,0.0
154.72342,22.5288,0.0
154.72342,23.484,0.0
154.72342,24.4392,0.0
154.72342,25.3944,0.0
154.72342,26.3496,0.0
154.72342,27.3048,0.0
154.72342,28.26,0.0
154.72342,29.2152,0.0
154.72342,30.1704,0.0
154.72342,31.1256,0.0
154.72342,32.0808,0.0
154.72342,33.036,0.0
154.72342,33.9912,0.0
154.72342,34.9464,0.0
154.72342,35.9016,0.0
154.72342,36.8568,0.0
154.72342,37.812,0.00118
154.72342,38.7672,0.0
154.72342,39.7224,0.00118
154.72342,40.6776,0.0
154.72342,41.6328,0.0
154.72342,42.588,0.0
154.72342,43.5432,0.0
154.72342,44.4984,0.0
154.72342,45.4536,0.0
154.72342,46.4088,0.0
154.72342,47.364,0.0
154.72342,48.3192,0.0
154.72342,49.2744,0.0
154.72342,50.2296,0.0
154.72342,51.1848,0.0
154.72342,52.14,0.0
154.72342,53.0952,0.0
154.72342,54.0504,0.0
154.72342,55.0056,0.0
154.72342,55.9608,0.0
154.72342,56.916,0.0
154.72342,57.8712,0.00118
154.72342,58.8264,0.0
154.72342,59.7816,0.0
154.72342,60.7368,0.0
154.72342,61.692,0.0
154.72342,62.6472,0.0
154.72342,63.6024,0.0
154.72342,64.5576,0.0
154.72342,65.5128,0.0
154.72342,66.468,0.0
154.72342,67.4232,0.0
154.72342,68.3784,0.0
154.72342,69.3336,0.0
154.72342,70.2888,0.0
154.72342,71.244,0.0
154.72342,72.1992,0.0
154.72342,73.1544,0.0
154.72342,74.1096,0.0
154.72342,75.0648,0.0
154.72342,76.02,0.0
154.72342,76.9752,0.0
154.72342,77.9304,0.0
154.72342,78.8856,0.0
154.72342,79.8408,0.0
154.72342,80.796,0.0
154.72342,81.7512,0.0
154.72342,82.7064,0.0
154.72342,83.6616,0.0
154.72342,84.6168,0.0
154.72342,85.572,0.0
154.72342,86.5272,0.0
154.72342,87.4824,0.0
160.87137,-7.0824,0.0
160.87137,-6.1272,0.0
160.87137,-5.172,0.0
160.87137,-4.2168,0.0
160.87137,-3.2616,0.0
160.87137,-2.3064,0.0
160.87137,-1.3512,0.0
160.87137,-0.396,0.0
160.87137,0.5592,0.0
160.87137,1.5144,0.0
160.87137,2.4696,0.0
160.87137,3.4248,0.0
160.87137,4.38,0.0
160.87137,5.3352,0.0
160.87137,6.2904,0.0
160.87137,7.2456,0.0
160.87137,8.2008,0.0
160.87137,9.156,0.0
160.87137,10.1112,0.0
160.87137,11.0664,0.0
160.87137,12.0216,0.0
160.87137,12.9768,0.0
160.87137,13.932,0.0
160.87137,14.8872,0.0
160.87137,15.8424,0.0
160.87137,16.7976,0.0
160.87137,17.7528,0.0
160.87137,18.708,0.0
160.87137,19.6632,0.0
160.87137,20.6184,0.0
160.87137,21.5736,0.0
160.87137,22.5288,0.0
160.87137,23.484,0.0
160.87137,24.4392,0.0
160.87137,25.3944,0.0
160.87137,26.3496,0.0
160.87137,27.3048,0.0
160.87137,28.26,0.0
160.87137,29.2152,0.0
160.87137,30.1704,0.0
160.87137,31.1256,0.0
160.87137,32.0808,0.0
160.87137,33.036,0.0
160.87137,33.9912,0.0
160.87137,34.9464,0.0
160.87137,35.9016,0.0
160.87137,36.8568,0.0
160.87137,37.812,0.0
160.87137,38.7672,0.0
160.87137,39.7224,0.0
160.87137,40.6776,0.0
160.87137,41.6328,0.0
160.87137,42.588,0.0
160.87137,43.5432,0.0
160.87137,44.4984,0.0
160.87137,45.4536,0.0
160.87137,46.4088,0.0
160.87137,47.364,0.0
160.87137,48.3192,0.0
160.87137,49.2744,0.0
160.87137,50.2296,0.0
160.87137,51.1848,0.0
160.87137,52.14,0.0
160.87137,53.0952,0.0
160.87137,54.0504,0.0
160.87137,55.0056,0.0
160.87137,55.9608,0.0
160.87137,56.916,0.0
160.87137,57.8712,0.0
160.87137,58.8264,0.0
160.87137,59.7816,0.0
160.87137,60.7368,0.0
160.87137,61.692,0.0
160.87137,62.6472,0.0
160.87137,63.6024,0.0
160.87137,64.5576,0.0
160.87137,65.5128,0.0
160.87137,66.468,0.0
160.87137,67.4232,0.0
160.87137,68.3784,0.0
160.87137,69.3336,0.0
160.87137,70.2888,0.0
160.87137,71.244,0.0
160.87137,72.1992,0.0
160.87137,73.1544,0.0
160.87137,74.1096,0.0
160.87137,75.0648,0.0
160.87137,76.02,0.0
160.87137,76.9752,0.0
160.87137,77.9304,0.0
160.87137,78.8856,0.0
160.87137,79.8408,0.0
160.87137,80.796,0.0
160.87137,81.7512,0.0
160.87137,82.7064,0.0
160.87137,83.6616,0.0
160.87137,84.6168,0.0
160.87137,85.572,0.0
160.87137,86.5272,0.0
160.87137,87.4824,0.0
167.01932,-7.0824,0.0
167.01932,-6.1272,0.0
167.01932,-5.172,0.0
167.01932,-4.2168,0.0
167.01932,-3.2616,0.0
167.01932,-2.3064,0.0
167.01932,-1.3512,0.0
167.01932,-0.396,0.0
167.01932,0.5592,0.0
167.01932,1.5144,0.0
167.01932,2.4696,0.0
167.01932,3.4248,0.0
167.01932,4.38,0.0
167.01932,5.3352,0.0
167.01932,6.2904,0.0
167.01932,7.2456,0.0
167.01932,8.2008,0.0
167.01932,9.156,0.0
167.01932,10.1112,0.0
167.01932,11.0664,0.0
167.01932,12.0216,0.0
167.01932,12.9768,0.0
167.01932,13.932,0.0
167.01932,14.8872,0.0
167.01932,15.8424,0.0
167.01932,16.7976,0.0
167.01932,17.7528,0.0
167.01932,18.708,0.0
167.01932,19.6632,0.0
167.01932,20.6184,0.0
167.01932,21.5736,0.0
167.01932,22.5288,0.0
167.01932,23.484,0.0
167.01932,24.4392,0.0
167.01932,25.3944,0.0
167.01932,26.3496,0.0
167.01932,27.3048,0.0
167.01932,28.26,0.0
167.01932,29.2152,0.0
167.01932,30.1704,0.0
167.01932,31.1256,0.00118
167.01932,32.0808,0.0
167.01932,33.036,0.0
167.01932,33.9912,0.0
167.01932,34.9464,0.0
167.01932,35.9016,0.0
167.01932,36.8568,0.0
167.01932,37.812,0.0
167.01932,38.7672,0.0
167.01932,39.7224,0.0
167.01932,40.6776,0.0
167.01932,41.6328,0.0
167.01932,42.588,0.0
167.01932,43.5432,0.0
167.01932,44.4984,0.0
167.01932,45.4536,0.00118
167.01932,46.4088,0.0
167.01932,47.364,0.0
167.01932,48.3192,0.0
167.01932,49.2744,0.0
167.01932,50.2296,0.0
167.01932,51.1848,0.0
167.01932,52.14,0.0
167.01932,53.0952,0.0
167.01932,54.0504,0.0
167.01932,55.0056,0.0
167.01932,55.9608,0.0
167.01932,56.916,0.0
167.01932,57.8712,0.0
167.01932,58.8264,0.0
167.01932,59.7816,0.0
167.01932,60.7368,0.0
167.01932,61.692,0.0
167.01932,62.6472,0.0
167.01932,63.6024,0.0
167.01932,64.5576,0.0
167.01932,65.5128,0.0
167.01932,66.468,0.0
167.01932,67.4232,0.0
167.01932,68.3784,0.0
167.01932,69.3336,0.0
167.01932,70.2888,0.0
167.01932,71.244,0.0
167.01932,72.1992,0.0
167.01932,73.1544,0.0
167.01932,74.1096,0.0
167.01932,75.0648,0.0
167.01932,76.02,0.0
167.01932,76.9752,0.0
167.01932,77.9304,0.0
167.01932,78.8856,0.0
167.01932,79.8408,0.0
167.01932,80.796,0.0
167.01932,81.7512,0.0
167.01932,82.7064,0.0
167.01932,83.6616,0.0
167.01932,84.6168,0.0
